date,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat
2016-10-27_15-00,26,0,0,0,0,0,0,0,0
2016-10-27_16-00,27,0,1,0,0,0,0,0,0
2016-10-27_17-00,18,0,1,0,0,0,0,0,0
2016-10-27_18-00,17,0,1,0,0,1,0,0,0
2016-10-27_19-00,30,0,1,0,0,0,0,0,0
2016-10-27_20-00,20,0,2,0,0,0,0,0,0
2016-10-27_21-00,22,0,0,0,0,0,0,0,0
2016-10-27_22-00,14,0,0,0,0,0,0,0,0
2016-10-27_23-00,13,0,1,0,0,0,0,0,0
2016-10-28_00-00,12,0,0,0,0,0,0,0,0
2016-10-28_01-00,2,0,1,0,0,0,0,0,0
2016-10-28_02-00,8,0,0,0,0,0,0,0,0
2016-10-28_03-00,7,0,0,0,0,0,0,0,0
2016-10-28_04-00,3,0,0,0,0,0,0,0,0
2016-10-28_05-00,1,0,0,0,0,0,0,0,0
2016-10-28_06-00,0,0,0,0,0,0,0,1,0
2016-10-28_07-00,1,0,0,0,0,0,0,3,0
2016-10-28_08-00,6,1,2,0,0,0,0,0,0
2016-10-28_09-00,14,0,3,0,0,0,0,2,0
2016-10-28_10-00,12,0,2,0,0,0,0,1,0
2016-10-28_11-00,14,1,1,0,0,0,0,0,0
2016-10-28_12-00,20,0,0,0,0,0,0,1,0
2016-10-28_13-00,17,0,1,0,0,0,0,0,0
2016-10-28_14-00,31,1,0,0,0,0,0,1,0
2016-10-28_15-00,19,0,0,0,0,2,0,0,0
2016-10-28_16-00,9,0,0,0,0,0,1,0,0
2016-10-28_17-00,24,1,1,0,0,0,0,0,0
2016-10-28_18-00,13,0,1,0,0,0,0,0,0
2016-10-28_19-00,9,0,1,0,0,0,0,0,0
2016-10-28_20-00,14,0,1,0,0,0,0,0,0
2016-10-28_21-00,12,0,1,0,0,0,0,0,0
2016-10-28_22-00,22,0,0,0,0,1,0,0,0
2016-10-28_23-00,10,0,1,0,0,1,0,0,0
2016-10-29_00-00,15,0,2,0,0,0,0,0,0
2016-10-29_01-00,12,0,1,0,0,0,0,0,0
2016-10-29_02-00,13,0,2,0,0,0,0,0,0
2016-10-29_03-00,10,0,1,0,0,0,0,0,0
2016-10-29_04-00,7,0,1,0,0,0,0,0,0
2016-10-29_05-00,4,0,1,0,0,0,0,0,0
2016-10-29_06-00,0,0,0,0,0,0,0,0,0
2016-10-29_07-00,0,0,0,0,0,0,0,0,0
2016-10-29_08-00,0,0,2,0,0,0,0,0,0
2016-10-29_09-00,6,0,0,0,0,0,0,0,0
2016-10-29_10-00,9,0,1,0,0,1,0,0,0
2016-10-29_11-00,22,0,0,0,0,0,0,0,0
2016-10-29_12-00,21,0,0,0,0,0,0,0,0
2016-10-29_13-00,24,0,2,0,0,0,0,0,0
2016-10-29_14-00,23,0,2,0,0,0,0,0,0
2016-10-29_15-00,20,0,0,0,0,0,0,0,0
2016-10-29_16-00,16,0,0,0,0,0,0,0,0
2016-10-29_17-00,20,0,1,0,0,0,0,0,0
2016-10-29_18-00,17,0,1,0,0,0,0,0,0
2016-10-29_19-00,14,0,0,0,0,0,0,0,0
2016-10-29_20-00,3,0,0,0,0,0,0,0,0
2016-10-29_21-00,9,0,0,0,0,0,0,0,0
2016-10-29_22-00,4,0,0,0,0,0,0,0,0
2016-10-29_23-00,3,0,3,0,0,0,0,0,0
2016-10-30_00-00,12,0,1,0,0,0,0,0,0
2016-10-30_01-00,2,0,1,0,0,0,0,0,0
2016-10-30_02-00,6,0,0,0,0,0,0,0,0
2016-10-30_03-00,8,0,0,0,0,0,0,0,0
2016-10-30_04-00,2,0,0,0,0,0,0,0,0
2016-10-30_05-00,2,0,0,0,0,0,0,0,0
2016-10-30_06-00,0,0,1,0,0,0,0,0,0
2016-10-30_07-00,2,0,1,0,0,0,0,0,0
2016-10-30_08-00,3,0,0,0,0,0,0,1,0
2016-10-30_09-00,7,0,0,0,0,0,0,1,0
2016-10-30_10-00,12,0,0,0,0,0,0,0,0
2016-10-30_11-00,19,0,0,0,0,0,0,0,0
2016-10-30_12-00,21,0,0,0,0,1,0,0,0
2016-10-30_13-00,25,0,2,0,0,0,0,0,0
2016-10-30_14-00,20,0,1,0,0,0,0,1,0
2016-10-30_15-00,26,0,3,0,0,1,0,0,0
2016-10-30_16-00,31,0,2,0,0,0,0,0,0
2016-10-30_17-00,18,0,1,0,0,0,0,0,0
2016-10-30_18-00,19,0,0,0,0,0,0,0,0
2016-10-30_19-00,19,0,0,0,0,0,0,0,0
2016-10-30_20-00,13,0,1,0,0,0,0,0,0
2016-10-30_21-00,6,0,0,0,0,1,0,0,0
2016-10-30_22-00,11,0,2,0,0,0,0,0,0
2016-10-30_23-00,10,0,0,0,0,0,0,0,0
2016-10-31_00-00,8,0,1,0,0,0,0,0,0
2016-10-31_01-00,0,0,0,0,0,0,0,1,0
2016-10-31_02-00,2,0,1,0,0,0,0,0,0
2016-10-31_03-00,0,0,1,0,0,0,0,0,0
2016-10-31_04-00,0,0,1,0,0,0,0,0,0
2016-10-31_05-00,1,0,0,0,0,0,0,0,0
2016-10-31_06-00,1,0,1,0,0,0,0,0,0
2016-10-31_07-00,5,0,0,0,0,0,0,1,0
2016-10-31_08-00,10,0,2,0,0,0,0,1,0
2016-10-31_09-00,4,1,0,0,0,0,0,0,0
2016-10-31_10-00,11,0,1,0,0,0,0,3,0
2016-10-31_11-00,14,1,0,0,0,0,0,2,0
2016-10-31_12-00,18,0,0,0,0,0,0,0,0
2016-10-31_13-00,21,0,2,0,0,0,0,0,0
2016-10-31_14-00,20,0,0,0,0,0,0,0,0
2016-10-31_15-00,17,0,0,0,0,0,0,0,0
2016-10-31_16-00,25,0,1,0,0,0,0,1,0
2016-10-31_17-00,13,0,0,0,0,0,0,0,0
2016-10-31_18-00,5,0,0,0,0,0,1,0,0
2016-10-31_19-00,19,0,1,0,0,0,0,0,0
2016-10-31_20-00,22,0,1,0,0,1,0,0,0
2016-10-31_21-00,19,0,1,0,0,0,0,0,0
2016-10-31_22-00,8,0,1,0,0,0,0,0,0
2016-10-31_23-00,10,0,0,0,0,0,0,0,0
2016-11-01_00-00,9,0,2,0,0,0,0,0,0
2016-11-01_01-00,3,0,0,0,0,0,0,0,0
2016-11-01_02-00,4,0,0,0,0,0,0,0,0
2016-11-01_03-00,2,0,0,0,0,0,0,0,0
2016-11-01_04-00,8,0,1,0,0,0,0,0,0
2016-11-01_05-00,4,0,0,0,0,0,0,0,0
2016-11-01_06-00,1,0,0,0,0,0,0,0,0
2016-11-01_07-00,4,0,0,0,0,0,0,0,0
2016-11-01_08-00,2,0,0,0,0,0,0,0,0
2016-11-01_09-00,0,0,0,0,0,0,0,0,0
2016-11-01_10-00,11,0,0,0,0,0,0,0,0
2016-11-01_11-00,13,0,1,0,0,0,0,0,0
2016-11-01_12-00,9,0,3,0,0,1,0,0,0
2016-11-01_13-00,25,0,0,0,0,0,0,0,0
2016-11-01_14-00,18,0,0,0,0,1,0,0,0
2016-11-01_15-00,26,0,1,0,0,0,0,1,0
2016-11-01_16-00,22,0,2,0,0,0,0,0,0
2016-11-01_17-00,24,0,0,0,0,0,0,0,0
2016-11-01_18-00,21,0,0,0,0,0,0,0,0
2016-11-01_19-00,13,0,0,0,0,0,0,0,0
2016-11-01_20-00,20,0,1,0,0,0,0,0,0
2016-11-01_21-00,11,0,1,0,0,0,0,0,0
2016-11-01_22-00,12,0,0,0,0,0,0,0,0
2016-11-01_23-00,6,0,0,0,0,0,0,0,0
2016-11-02_00-00,0,0,1,0,0,0,0,0,0
2016-11-02_01-00,0,0,0,0,0,0,0,0,0
2016-11-02_02-00,0,0,0,0,0,0,0,0,0
2016-11-02_03-00,0,0,1,0,0,0,0,0,0
2016-11-02_04-00,0,0,0,0,0,0,0,0,0
2016-11-02_05-00,0,0,0,0,0,0,0,0,0
2016-11-02_06-00,0,0,0,0,0,0,0,0,0
2016-11-02_07-00,3,0,0,0,0,0,1,1,0
2016-11-02_08-00,3,0,3,0,0,0,0,0,0
2016-11-02_09-00,2,0,2,0,0,0,0,1,0
2016-11-02_10-00,1,0,2,0,0,0,0,1,0
2016-11-02_11-00,10,0,0,0,0,1,0,1,0
2016-11-02_12-00,6,0,0,0,0,1,0,0,0
2016-11-02_13-00,9,0,0,0,0,0,1,1,0
2016-11-02_14-00,19,0,0,0,0,0,0,0,0
2016-11-02_15-00,19,0,0,0,0,0,0,0,0
2016-11-02_16-00,0,0,0,0,0,0,1,0,0
2016-11-02_17-00,4,0,0,0,0,0,0,0,0
2016-11-02_18-00,9,0,0,0,0,1,0,0,0
2016-11-02_19-00,12,0,0,0,0,0,0,0,0
2016-11-02_20-00,6,0,1,0,0,0,0,0,0
2016-11-02_21-00,1,0,0,0,0,0,1,0,0
2016-11-02_22-00,8,0,1,0,0,0,0,0,0
2016-11-02_23-00,5,0,0,0,0,0,0,0,0
2016-11-03_00-00,1,0,0,0,0,0,1,0,0
2016-11-03_01-00,2,0,0,0,0,0,0,0,0
2016-11-03_02-00,2,0,0,0,0,0,0,0,0
2016-11-03_03-00,0,0,1,0,0,0,0,0,0
2016-11-03_04-00,0,0,0,0,0,0,0,0,0
2016-11-03_05-00,1,0,0,0,0,0,0,0,0
2016-11-03_06-00,0,0,0,0,0,0,0,0,0
2016-11-03_07-00,1,0,0,0,0,0,0,2,0
2016-11-03_08-00,4,0,1,0,0,0,0,0,0
2016-11-03_09-00,0,0,1,0,0,0,2,0,0
2016-11-03_10-00,9,0,4,0,0,0,0,3,0
2016-11-03_11-00,6,0,0,0,0,1,0,0,0
2016-11-03_12-00,20,0,0,0,0,0,0,0,0
2016-11-03_13-00,13,0,1,0,0,1,0,0,0
2016-11-03_14-00,24,0,0,0,0,0,0,0,0
2016-11-03_15-00,22,0,1,0,0,0,0,0,0
2016-11-03_16-00,14,0,2,0,0,0,0,0,0
2016-11-03_17-00,18,0,0,0,0,1,0,0,0
2016-11-03_18-00,16,1,2,0,0,0,0,0,0
2016-11-03_19-00,16,1,1,0,0,0,0,0,0
2016-11-03_20-00,14,0,1,0,0,0,0,0,0
2016-11-03_21-00,5,0,1,0,0,0,0,0,0
2016-11-03_22-00,13,0,0,0,0,0,0,0,0
2016-11-03_23-00,9,0,1,0,0,0,0,0,0
2016-11-04_00-00,11,0,0,0,0,0,0,0,0
2016-11-04_01-00,0,0,1,0,0,0,0,0,0
2016-11-04_02-00,9,0,0,0,0,0,0,0,0
2016-11-04_03-00,0,0,0,0,0,0,0,0,0
2016-11-04_04-00,0,0,0,0,0,0,0,0,0
2016-11-04_05-00,1,0,1,0,0,0,0,0,0
2016-11-04_06-00,2,0,0,0,0,0,0,0,0
2016-11-04_07-00,3,0,3,0,0,0,0,3,0
2016-11-04_08-00,4,0,1,0,0,0,0,0,0
2016-11-04_09-00,18,1,0,0,0,0,0,0,0
2016-11-04_10-00,0,0,0,0,0,0,1,0,0
2016-11-04_11-00,12,0,1,0,0,0,0,0,0
2016-11-04_12-00,7,0,3,0,0,1,0,0,0
2016-11-04_13-00,16,0,2,0,0,0,0,0,0
2016-11-04_14-00,26,1,0,0,0,0,0,0,0
2016-11-04_15-00,27,0,0,0,0,2,0,0,0
2016-11-04_16-00,22,0,1,0,0,0,0,0,0
2016-11-04_17-00,20,0,0,0,0,0,0,0,0
2016-11-04_18-00,28,0,0,0,0,0,0,0,0
2016-11-04_19-00,22,0,0,0,0,0,0,0,0
2016-11-04_20-00,18,0,0,0,0,0,0,0,0
2016-11-04_21-00,21,0,2,0,0,0,0,0,0
2016-11-04_22-00,21,0,0,0,0,0,0,0,0
2016-11-04_23-00,8,0,1,0,0,0,0,0,0
2016-11-05_00-00,15,0,2,0,0,0,0,0,0
2016-11-05_01-00,15,0,0,0,0,0,0,0,0
2016-11-05_02-00,18,0,3,0,0,0,0,0,0
2016-11-05_03-00,5,0,5,0,0,0,0,1,0
2016-11-05_04-00,13,0,2,0,0,1,0,0,0
2016-11-05_05-00,1,0,2,0,0,0,0,0,0
2016-11-05_06-00,7,0,1,0,0,0,0,0,0
2016-11-05_07-00,2,0,3,0,0,0,0,0,0
2016-11-05_08-00,5,0,1,0,0,1,0,0,0
2016-11-05_09-00,8,0,2,0,0,1,0,4,0
2016-11-05_10-00,4,0,2,0,0,0,0,0,0
2016-11-05_11-00,20,0,0,0,0,0,0,1,0
2016-11-05_12-00,28,0,0,0,0,0,0,0,0
2016-11-05_13-00,20,0,1,0,0,0,0,2,0
2016-11-05_14-00,32,0,1,0,0,0,0,1,0
2016-11-05_15-00,29,0,0,0,0,0,0,0,0
2016-11-05_16-00,29,0,0,0,0,0,0,0,0
2016-11-05_17-00,15,1,3,0,0,0,0,0,0
2016-11-05_18-00,26,0,0,0,0,0,0,0,0
2016-11-05_19-00,15,0,0,0,0,0,0,0,0
2016-11-05_20-00,20,0,0,0,0,0,0,0,0
2016-11-05_21-00,8,0,2,0,0,0,0,0,0
2016-11-05_22-00,19,0,1,0,0,0,0,0,0
2016-11-05_23-00,18,0,0,0,0,0,0,0,0
2016-11-06_00-00,10,0,4,0,0,0,0,0,0
2016-11-06_01-00,13,0,1,0,0,0,0,0,0
2016-11-06_02-00,12,0,3,0,0,0,0,0,0
2016-11-06_03-00,5,0,1,0,0,0,0,0,0
2016-11-06_04-00,9,0,2,0,0,0,0,0,0
2016-11-06_05-00,0,0,0,0,0,0,0,0,0
2016-11-06_06-00,11,0,0,0,0,0,0,0,0
2016-11-06_07-00,0,0,1,0,0,0,0,0,0
2016-11-06_08-00,0,0,2,0,0,0,1,0,0
2016-11-06_09-00,3,0,1,0,0,0,0,0,0
2016-11-06_10-00,10,0,0,0,0,0,0,0,0
2016-11-06_11-00,8,0,0,0,0,1,0,0,0
2016-11-06_12-00,25,0,0,0,0,0,0,0,0
2016-11-06_13-00,18,0,1,0,0,0,0,0,0
2016-11-06_14-00,30,0,2,0,0,0,0,0,0
2016-11-06_15-00,19,0,0,0,0,0,0,0,0
2016-11-06_16-00,11,0,0,0,0,0,0,0,0
2016-11-06_17-00,1,0,0,0,0,0,1,0,0
2016-11-06_18-00,3,0,0,0,0,0,1,0,0
2016-11-06_19-00,7,0,1,0,0,0,0,0,0
2016-11-06_20-00,8,0,3,0,0,0,0,0,0
2016-11-06_21-00,0,0,0,0,0,0,0,0,0
2016-11-06_22-00,1,0,0,0,0,0,0,0,0
2016-11-06_23-00,1,0,0,0,0,0,0,0,0
2016-11-07_00-00,0,0,0,0,0,0,0,0,0
2016-11-07_01-00,1,0,0,0,0,0,0,0,0
2016-11-07_02-00,0,0,0,0,0,0,0,0,0
2016-11-07_03-00,0,0,0,0,0,0,0,0,0
2016-11-07_04-00,0,0,0,0,0,0,0,0,0
2016-11-07_05-00,0,0,0,0,0,0,0,0,0
2016-11-07_06-00,0,0,1,0,0,0,0,0,0
2016-11-07_07-00,5,0,1,0,0,0,0,1,0
2016-11-07_08-00,5,0,0,0,0,1,0,0,0
2016-11-07_09-00,5,0,2,0,0,1,0,0,0
2016-11-07_10-00,12,0,2,0,0,0,0,1,0
2016-11-07_11-00,15,0,1,0,0,0,0,0,0
2016-11-07_12-00,14,0,1,0,0,1,0,0,0
2016-11-07_13-00,18,0,1,0,0,1,0,0,0
2016-11-07_14-00,22,0,0,0,0,0,0,0,0
2016-11-07_15-00,22,0,3,0,0,0,0,0,0
2016-11-07_16-00,26,0,2,0,0,0,0,0,0
2016-11-07_17-00,30,0,1,0,0,0,0,0,0
2016-11-07_18-00,9,0,0,0,0,0,0,1,0
2016-11-07_19-00,9,0,1,0,0,0,0,0,0
2016-11-07_20-00,12,0,1,0,0,0,0,0,0
2016-11-07_21-00,10,0,1,0,0,0,0,0,0
2016-11-07_22-00,11,0,1,0,0,0,0,0,0
2016-11-07_23-00,6,0,0,0,0,0,0,0,0
2016-11-08_00-00,4,0,1,0,0,0,0,0,0
2016-11-08_01-00,2,0,1,0,0,0,0,0,0
2016-11-08_02-00,5,0,0,0,0,0,0,0,0
2016-11-08_03-00,0,0,0,0,0,0,0,0,0
2016-11-08_04-00,0,0,0,0,0,0,0,0,0
2016-11-08_05-00,0,0,0,0,0,0,0,0,0
2016-11-08_06-00,0,0,0,0,0,0,0,0,0
2016-11-08_07-00,7,0,0,0,0,0,0,1,0
2016-11-08_08-00,5,1,2,0,0,2,0,3,0
2016-11-08_09-00,4,0,0,0,0,1,0,0,0
2016-11-08_10-00,4,0,2,0,0,2,0,0,0
2016-11-08_11-00,3,0,0,0,0,0,1,0,0
2016-11-08_12-00,16,0,0,0,0,0,1,1,0
2016-11-08_13-00,13,0,3,0,0,0,0,1,0
2016-11-08_14-00,25,1,2,0,0,0,0,0,0
2016-11-08_15-00,27,0,0,0,0,0,0,0,0
2016-11-08_16-00,17,0,0,0,0,0,0,0,0
2016-11-08_17-00,5,0,0,0,0,0,0,0,0
2016-11-08_18-00,14,0,0,0,0,0,0,0,0
2016-11-08_19-00,24,0,1,0,0,0,0,0,0
2016-11-08_20-00,7,0,1,0,0,0,0,0,0
2016-11-08_21-00,8,0,0,0,0,0,0,0,0
2016-11-08_22-00,12,0,1,0,0,0,0,0,0
2016-11-08_23-00,10,0,0,0,0,0,0,0,0
2016-11-09_00-00,4,0,0,0,0,0,0,0,0
2016-11-09_01-00,4,0,0,0,0,0,0,0,0
2016-11-09_02-00,2,0,0,0,0,0,0,0,0
2016-11-09_03-00,4,0,1,0,0,0,0,0,0
2016-11-09_04-00,0,0,0,0,0,0,0,0,0
2016-11-09_05-00,0,0,0,0,0,0,0,0,0
2016-11-09_06-00,3,0,0,0,0,0,0,0,0
2016-11-09_07-00,5,0,1,0,0,0,0,1,0
2016-11-09_08-00,5,0,1,0,0,0,0,1,0
2016-11-09_09-00,6,1,1,0,0,0,0,0,0
2016-11-09_10-00,5,0,1,0,0,0,1,0,0
2016-11-09_11-00,12,0,2,0,0,0,0,0,0
2016-11-09_12-00,9,0,4,0,0,0,0,1,0
2016-11-09_13-00,17,0,4,0,0,0,0,0,0
2016-11-09_14-00,20,0,1,0,0,1,0,0,0
2016-11-09_15-00,25,0,2,0,0,1,0,0,0
2016-11-09_16-00,13,0,1,0,0,1,0,0,0
2016-11-09_17-00,9,0,0,0,0,1,0,0,0
2016-11-09_18-00,11,0,2,0,0,0,0,0,0
2016-11-09_19-00,11,0,3,0,0,0,0,0,0
2016-11-09_20-00,16,0,2,0,0,0,0,1,0
2016-11-09_21-00,11,0,0,0,0,0,0,0,0
2016-11-09_22-00,8,0,0,0,0,0,0,0,0
2016-11-09_23-00,11,0,0,0,0,0,0,0,0
2016-11-10_00-00,3,0,0,0,0,0,0,0,0
2016-11-10_01-00,4,0,0,0,0,0,0,0,0
2016-11-10_02-00,1,0,0,0,0,0,0,0,0
2016-11-10_03-00,1,0,0,0,0,0,0,0,0
2016-11-10_04-00,1,0,0,0,0,0,0,0,0
2016-11-10_05-00,2,0,0,0,0,0,0,0,0
2016-11-10_06-00,2,0,1,0,0,0,0,0,0
2016-11-10_07-00,4,0,0,0,0,0,0,2,0
2016-11-10_08-00,11,1,1,0,0,0,0,1,0
2016-11-10_09-00,4,0,2,0,0,0,0,2,0
2016-11-10_10-00,9,0,0,0,0,1,0,0,0
2016-11-10_11-00,13,1,0,0,0,0,0,1,0
2016-11-10_12-00,15,0,0,0,0,1,0,1,0
2016-11-10_13-00,21,0,1,0,0,1,0,1,0
2016-11-10_14-00,17,0,0,0,0,0,0,2,0
2016-11-10_15-00,14,0,2,0,0,0,0,0,0
2016-11-10_16-00,18,0,0,0,0,0,0,0,0
2016-11-10_17-00,11,0,2,0,0,0,0,1,0
2016-11-10_18-00,15,0,1,0,0,0,0,0,0
2016-11-10_19-00,12,0,1,0,0,0,0,0,0
2016-11-10_20-00,10,0,0,0,0,0,0,0,0
2016-11-10_21-00,17,0,0,0,0,0,0,0,0
2016-11-10_22-00,4,0,2,0,0,1,0,0,0
2016-11-10_23-00,16,0,0,0,0,0,0,0,0
2016-11-11_00-00,11,0,0,0,0,0,0,0,0
2016-11-11_01-00,12,0,1,0,0,0,0,0,0
2016-11-11_02-00,13,0,0,0,0,0,0,0,0
2016-11-11_03-00,8,0,1,0,0,0,0,0,0
2016-11-11_04-00,7,0,4,0,0,0,0,0,0
2016-11-11_05-00,9,0,1,0,0,0,0,0,0
2016-11-11_06-00,1,0,2,0,0,0,0,0,0
2016-11-11_07-00,1,0,2,0,0,0,0,0,0
2016-11-11_08-00,1,0,0,0,0,0,0,1,0
2016-11-11_09-00,11,0,0,0,0,0,0,0,0
2016-11-11_10-00,4,0,1,0,0,0,0,0,0
2016-11-11_11-00,10,1,0,0,0,1,1,0,0
2016-11-11_12-00,22,0,0,0,0,0,0,0,0
2016-11-11_13-00,26,0,2,0,0,0,0,0,0
2016-11-11_14-00,29,0,1,0,0,0,0,0,0
2016-11-11_15-00,24,0,3,0,0,0,0,0,0
2016-11-11_16-00,28,0,2,0,0,0,0,0,0
2016-11-11_17-00,20,0,1,0,0,0,0,0,0
2016-11-11_18-00,25,0,0,0,0,0,0,0,0
2016-11-11_19-00,25,0,0,0,0,0,0,0,0
2016-11-11_20-00,14,0,0,0,0,0,0,0,0
2016-11-11_21-00,28,0,0,0,0,0,0,0,0
2016-11-11_22-00,20,0,1,0,0,0,0,0,0
2016-11-11_23-00,2,0,0,0,0,0,0,0,0
2016-11-12_00-00,14,0,3,0,0,0,0,0,0
2016-11-12_01-00,13,0,1,0,0,0,0,0,0
2016-11-12_02-00,5,0,1,0,0,0,0,0,0
2016-11-12_03-00,6,0,0,0,0,0,0,0,0
2016-11-12_04-00,2,0,0,0,0,0,0,0,0
2016-11-12_05-00,7,0,0,0,0,0,0,0,0
2016-11-12_06-00,4,0,1,0,0,0,0,0,0
2016-11-12_07-00,1,0,0,0,0,0,0,0,0
2016-11-12_08-00,4,0,0,0,0,0,0,0,0
2016-11-12_09-00,1,0,0,0,0,0,0,0,0
2016-11-12_10-00,6,0,0,0,0,0,1,0,0
2016-11-12_11-00,29,0,2,0,0,0,0,1,0
2016-11-12_12-00,17,0,1,0,0,0,0,0,0
2016-11-12_13-00,18,0,0,0,0,1,0,0,0
2016-11-12_14-00,17,0,1,0,0,0,0,0,0
2016-11-12_15-00,26,0,3,0,0,0,0,0,0
2016-11-12_16-00,16,0,0,0,0,0,0,0,0
2016-11-12_17-00,9,0,1,0,0,0,0,0,0
2016-11-12_18-00,10,0,0,0,0,0,0,0,0
2016-11-12_19-00,4,0,2,0,0,0,0,0,0
2016-11-12_20-00,6,0,2,0,0,0,0,0,0
2016-11-12_21-00,3,0,3,0,0,0,0,0,0
2016-11-12_22-00,5,0,1,0,0,0,0,0,0
2016-11-12_23-00,8,0,2,0,0,0,0,0,0
2016-11-13_00-00,12,0,1,0,0,0,0,0,0
2016-11-13_01-00,2,0,4,0,0,0,0,0,0
2016-11-13_02-00,0,0,0,0,0,0,0,0,0
2016-11-13_03-00,6,0,1,0,0,0,0,0,0
2016-11-13_04-00,1,0,3,0,0,0,0,0,0
2016-11-13_05-00,2,0,1,0,0,0,0,0,0
2016-11-13_06-00,0,0,0,0,0,0,0,0,0
2016-11-13_07-00,4,0,0,0,0,0,0,0,0
2016-11-13_08-00,4,0,1,0,0,0,0,0,0
2016-11-13_09-00,4,0,1,0,0,0,0,0,0
2016-11-13_10-00,8,0,1,0,0,0,0,0,0
2016-11-13_11-00,15,0,2,0,0,0,0,0,0
2016-11-13_12-00,25,0,1,0,0,0,0,0,0
2016-11-13_13-00,18,0,1,0,0,1,0,0,0
2016-11-13_14-00,28,0,1,0,0,0,0,0,0
2016-11-13_15-00,32,0,3,0,0,0,0,0,0
2016-11-13_16-00,18,0,0,0,0,0,0,0,0
2016-11-13_17-00,20,0,1,0,0,0,0,0,0
2016-11-13_18-00,9,0,1,0,0,0,0,0,0
2016-11-13_19-00,13,0,2,0,0,0,0,0,0
2016-11-13_20-00,12,0,1,0,0,0,0,0,0
2016-11-13_21-00,10,0,0,0,0,0,0,0,0
2016-11-13_22-00,6,0,0,0,0,0,0,0,0
2016-11-13_23-00,4,0,0,0,0,0,0,0,0
2016-11-14_00-00,2,0,3,0,0,0,0,0,0
2016-11-14_01-00,0,0,0,0,0,0,0,0,0
2016-11-14_02-00,1,0,0,0,0,0,0,0,0
2016-11-14_03-00,1,0,1,0,0,0,0,0,0
2016-11-14_04-00,1,0,1,0,0,0,0,0,0
2016-11-14_05-00,0,0,1,0,0,0,0,0,0
2016-11-14_06-00,0,0,0,0,0,0,0,0,0
2016-11-14_07-00,1,0,0,0,0,0,1,0,0
2016-11-14_08-00,9,0,4,0,0,0,0,0,0
2016-11-14_09-00,2,0,1,0,0,0,0,2,0
2016-11-14_10-00,2,0,0,0,0,0,1,1,0
2016-11-14_11-00,12,0,2,0,0,0,1,0,0
2016-11-14_12-00,16,0,1,0,0,0,0,0,0
2016-11-14_13-00,18,0,1,0,0,1,0,0,0
2016-11-14_14-00,19,0,2,0,0,1,0,0,0
2016-11-14_15-00,22,0,0,0,0,1,0,0,0
2016-11-14_16-00,28,0,1,0,0,0,0,0,0
2016-11-14_17-00,2,0,0,0,0,0,0,0,0
2016-11-14_18-00,10,0,0,0,0,0,0,1,0
2016-11-14_19-00,16,0,1,0,0,0,0,0,0
2016-11-14_20-00,11,0,0,0,0,0,1,0,0
2016-11-14_21-00,7,0,0,0,0,0,0,0,0
2016-11-14_22-00,2,0,0,0,0,0,0,0,0
2016-11-14_23-00,6,0,0,0,0,0,0,0,0
2016-11-15_00-00,2,0,1,0,0,0,0,0,0
2016-11-15_01-00,0,0,0,0,0,0,0,0,0
2016-11-15_02-00,0,0,0,0,0,0,0,0,0
2016-11-15_03-00,1,0,0,0,0,0,0,0,0
2016-11-15_04-00,0,0,0,0,0,0,0,0,0
2016-11-15_05-00,1,0,0,0,0,0,0,0,0
2016-11-15_06-00,4,0,1,0,0,0,0,0,0
2016-11-15_07-00,1,0,0,0,0,0,0,0,0
2016-11-15_08-00,3,0,2,0,0,0,0,2,0
2016-11-15_09-00,9,0,1,0,0,0,0,1,0
2016-11-15_10-00,2,0,2,0,0,2,0,0,0
2016-11-15_11-00,16,0,1,0,0,0,0,0,0
2016-11-15_12-00,4,0,0,0,0,0,0,1,0
2016-11-15_13-00,17,0,1,0,0,0,0,0,0
2016-11-15_14-00,13,0,0,0,0,0,0,1,0
2016-11-15_15-00,28,0,1,0,0,0,0,0,0
2016-11-15_16-00,22,0,1,0,0,0,0,0,0
2016-11-15_17-00,11,0,0,0,0,0,0,0,0
2016-11-15_18-00,10,0,0,0,0,1,0,0,0
2016-11-15_19-00,14,0,3,0,0,0,0,0,0
2016-11-15_20-00,11,0,1,0,0,0,0,0,0
2016-11-15_21-00,9,0,0,0,0,0,0,0,0
2016-11-15_22-00,1,0,0,0,0,0,0,0,0
2016-11-15_23-00,3,0,1,0,0,0,0,0,0
2016-11-16_00-00,1,0,0,0,0,0,0,0,0
2016-11-16_01-00,0,0,0,0,0,0,0,0,0
2016-11-16_02-00,0,0,0,0,0,0,0,0,0
2016-11-16_03-00,0,0,0,0,0,0,0,0,0
2016-11-16_04-00,2,0,2,0,0,0,0,0,0
2016-11-16_05-00,0,0,0,0,0,0,0,0,0
2016-11-16_06-00,1,0,0,0,0,0,0,0,0
2016-11-16_07-00,2,0,0,0,0,0,0,1,0
2016-11-16_08-00,4,0,0,0,0,0,0,2,0
2016-11-16_09-00,3,0,1,0,0,0,0,0,0
2016-11-16_10-00,4,0,1,0,0,0,0,2,0
2016-11-16_11-00,12,0,1,0,0,0,0,2,0
2016-11-16_12-00,14,0,0,0,0,0,0,0,0
2016-11-16_13-00,19,0,1,0,0,1,0,1,0
2016-11-16_14-00,16,0,2,0,0,1,0,0,0
2016-11-16_15-00,15,0,2,0,0,0,0,0,0
